review_text,review_score,filtered_review_text
"It's one of the best realistic military shooters out there with unlimited potentional from mods and custom servers. The game is absolutely great, one of the best I've ever bought. However a decent gaming computer is needed to run above 30 FPS. Definitely recommend to anybody!",1,one best realistic military shooters unlimited potentional mods custom servers game absolutely great one best ive ever bought however decent gaming computer needed run fps definitely recommend anybody
NO MP T_T SO SAD,1,mp tt sad
i got it. i played it. i got gamiki mod for it. new update. no more gamiki mod. no new download for it. kinda sucks. not gonna play it w/out gamiki.   but it's cool.  really cool.  still want gamiki tho cus i suck at it.  gamiki will help with the moon guy i heard about.  not doing friends or servers.                  ok i MIGHT play it w/out gamiki.,1,got played got gamiki mod new update gamiki mod new download kinda sucks gonna play wout gamiki cool really cool still want gamiki tho cus suck gamiki help moon guy heard friends servers ok might play wout gamiki
"I have no idea why some people think this game is bad! I really loved this game when it was free for the weekend! I would love to play it again! anyways, give this game a go! its worth it!",1,idea people think game bad really loved game free weekend would love play anyways give game go worth
"I know I haven't played it for very long, I had put off buying it because of negative reviews, but those reviews are garbage. This game is fun.",1,know havent played long put buying negative reviews reviews garbage game fun
So as for an expansion pack it have a lot of new special abilities and improvments on xcom enemy unkonwn but lack a bit from the storyline.. i m a mac user and have a problem with the online scrimages that it does nt connect me with any players if any one have any sudgestments like changing some setting/properties from the system or its only that the game is very lack on mac users i would be pleased..  but noticed that the leaderboard is full of players so that most probable there some settings/parameters like a firewall that did checked it is set to have access..  thanks,1,expansion pack lot new special abilities improvments xcom enemy unkonwn lack bit storyline mac user problem online scrimages nt connect players one sudgestments like changing settingproperties system game lack mac users would pleased noticed leaderboard full players probable settingsparameters like firewall checked set access thanks
A very fun game. Lots of fun things to do. I would totally recommend to people who like playing shooting games. Good Game. 10/10,1,fun game lots fun things would totally recommend people like playing shooting games good game
11/10 : Social Club login failed. Please try again.,1,social club login failed please try
"this game is the definition of a what a turn based tactical game should be. unlike the majority of turn based games which have you control an army this game gets on a more personal level giving you an army but only alowing use of a squad containing from 4 to 6 units. gameplay includes a 3d checkerboard style map.  the game contains hours of gameplay and can be modded. combat is based on a percent chance sysetem that truly holds to its discription. a 95% chance to hit has a 5% chance to miss.  the game has a built in ironman mode even if you dont select ironman. characters die when they die making you care more about the lives of your soldiers.  multiplayer is a waistland of fun and overall disipointment. due to the lack of players and age of the game the ranked and regular matches are nonexistant. though when you do get a match it is well worth the wait. the game is riddled with bugs but none that overall harm gameplay.   but this game is fun! in fact i would say its better than most if not all other tbs games on the market. all the complicated boring small insignificant desisions that most games throw right into the core of the game in a turn based game are separated in xcom. your base tactical map and any of the complicated things to ballance are all separated from your combat system. and the combat is clean simple easy to understand with a recongisable form of turn based tactitcs. a unit will move a set amount of spaces into cover and take % shots on units in sight. with a more personal aproach on the game instead of an army a player can feel less overwelmed and think more tactical. and in the out of combat systems the game starts off slow only giving you access to so much as you progress. this allows new players to not feel overwelmed by the vast amount of information. the entire game is in a way a tutorial on how to use each of the out of combat systems never giving you too much to focus on at one time, while still alowing you to build your base and your troops your own way and progress in the way you want. and the difficulty increases in the ways you expect it to. normal is normal not an easy mode with a different name to make players feel better. hard can be a challenge the first time around and picking the hardest difficlulty or ironman mode further increases the level of suffering for hardcore players. there are no timers on turns and even the most challenging difficulty can be played in a casual way.  i highly recomend this game. and with the next in line coming soon i would recomend this game more to new players. this will be one of the games when its not hard to play the old one first before playing the new one. the story is worth it and its not hard to get through on the easier difficluties.",1,game definition turn based tactical game unlike majority turn based games control army game gets personal level giving army alowing use squad containing units gameplay includes checkerboard style map game contains hours gameplay modded combat based percent chance sysetem truly holds discription chance hit chance miss game built ironman mode even dont select ironman characters die die making care lives soldiers multiplayer waistland fun overall disipointment due lack players age game ranked regular matches nonexistant though get match well worth wait game riddled bugs none overall harm gameplay game fun fact would say better tbs games market complicated boring small insignificant desisions games throw right core game turn based game separated xcom base tactical map complicated things ballance separated combat system combat clean simple easy understand recongisable form turn based tactitcs unit move set amount spaces cover take shots units sight personal aproach game instead army player feel less overwelmed think tactical combat systems game starts slow giving access much progress allows new players feel overwelmed vast amount information entire game way tutorial use combat systems never giving much focus one time still alowing build base troops way progress way want difficulty increases ways expect normal normal easy mode different name make players feel better hard challenge first time around picking hardest difficlulty ironman mode increases level suffering hardcore players timers turns even challenging difficulty played casual way highly recomend game next line coming soon would recomend game new players one games hard play old one first playing new one story worth hard get easier difficluties
This game truly represent the fact that you cant judge games from looks. It is just plenty hours of awesome adventure.,1,game truly represent fact cant judge games looks plenty hours awesome adventure
Amazing Game Singleplayer or Multiplayer Fun for Hundreds of Hours!,1,amazing game singleplayer multiplayer fun hundreds hours
"Simply the best game ever! for all you folk who still think its a '2D Minecraft', then I have to ask you to try again, yes, the start of the game is very similar to Minecraft, but once 'You feel an evil presence watching you' shows up, its a completly fresh and amazing experience",1,simply best game ever folk still think minecraft ask try yes start game similar minecraft feel evil presence watching shows completly fresh amazing experience
this game is downright awesome,1,game downright awesome
is really ok,1,really ok
"It took 7 years after initial release for me to pick up and play this gem. I don't use 'gem' loosely, either. Dead Space is one of those rare treats in the video game industry that comes in softly and leaves its mark. If you dig films like ALIEN/THE THING/and any other sci-fi creature horror film than Dead Space should be on your radar. Just watch out for the asteroid mini game. It can be quite annoying! ;)",1,took years initial release pick play gem dont use gem loosely either dead space one rare treats video game industry comes softly leaves mark dig films like alienthe thingand scifi creature horror film dead space radar watch asteroid mini game quite annoying
love this game so much thanks for makeing it  ,1,love game much thanks makeing
Do you enjoy a man blabbering on about what just happend on the screen?   Well why are you reading this you ♥♥♥♥ing psycho go back to PEWDIEPIE OHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH.,1,enjoy man blabbering happend screen well reading ing psycho go back pewdiepie ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
"Single Player - Short, but good.  Multiplayer - Best multiplayer on a Call of Duty game, destroyed by noob tubes and campers. Awesome maps though!  Spec Ops Mode (Coop) - It's not a zombie mode (obviously), but there's great fun to be had in this small missions.  Best Call of Duty to date, in my opinion.  (played on console, to be replayed on PC :) )",1,single player short good multiplayer best multiplayer call duty game destroyed noob tubes campers awesome maps though spec ops mode coop zombie mode obviously theres great fun small missions best call duty date opinion played console replayed pc
"Awsome game, Altis life is basically GTA, Wasteland is Dayz but you get gear a lot faster, and there are many other mods that are fun that you can get.",1,awsome game altis life basically gta wasteland dayz get gear lot faster many mods fun get
"A very good game that is like a Zelda type platformer filled with adventure, fun, and plot twists! 11/10",1,good game like zelda type platformer filled adventure fun plot twists
I love the campaign map its the best in the Total war series in my opinion.,1,love campaign map best total war series opinion
"I'm not good at writing reviews.  This game is a lot of fun to play, it can take a lot of time to get to the end game stuff but it is worth it :)",1,im good writing reviews game lot fun play take lot time get end game stuff worth
"Love the game, so much to do and so much to kill!",1,love game much much kill
"Watch out, this can be a real time sink. There's a lot of just-one-more gameplay (and too much mining) in here, with some entertaining boss battles and similar thrown in. Good for the creative types, too, given how much you can build/customise.",1,watch real time sink theres lot justonemore gameplay much mining entertaining boss battles similar thrown good creative types given much buildcustomise
this game is hella fun and will suck up your time like a black hole in the dead of space,1,game hella fun suck time like black hole dead space
Randomly generated hell. 8/10.  Try Rebirth.,1,randomly generated hell try rebirth
"I enjoyed the original Torchlight immensely. Torchlight II only improves what made the first game so good. It added many great outdoor environments and quests, and also for me, the killer feature of multiplayer coop. This is one of the few games I was able to convince my non-gamer wife to play all the way through. She would actually ask to play with me! If that is not a glowing recommendation, I can't give a better one :-) This a solid action RPG with tons of cool loot and great design.",1,enjoyed original torchlight immensely torchlight ii improves made first game good added many great outdoor environments quests also killer feature multiplayer coop one games able convince nongamer wife play way would actually ask play glowing recommendation cant give better one solid action rpg tons cool loot great design
"Very good game and it is very nice to see old xcom revive like this. Only problem with the game currently is, if you are unlucky with Enemy Within DLC (it is almost like a new game) there are a lot of issues with game stability. Freeze or crash issues other then that game Enemy Unknown is very good and Enemy Within also adds a lot of nice favor to the game.",1,good game nice see old xcom revive like problem game currently unlucky enemy within dlc almost like new game lot issues game stability freeze crash issues game enemy unknown good enemy within also adds lot nice favor game
"When I fought the MoonLord with my friends for the first time , I screamed like a ♥♥♥♥♥ for 5 mintues as I kept swinging my sword yelling at this boss . Memories for life .",1,fought moonlord friends first time screamed like mintues kept swinging sword yelling boss memories life
THIS IS THE BEST GAME EVER MADE BUY IT NOW.,1,best game ever made buy
You need it.,1,need
"The game is awesome when you get it to actually work and run smoothly. I have a i7 4790k, a 980ti, and 16 gb of RAM the game is amazing giant step from Arma 2 but even almost 3 years later the game still runs like absolute ♥♥♥. I've tried a ton of stuff to try and make the game run smoother but to no avail, the optimization of this game has to be the worst one I've played recently. I want to make it clear that when the game works and the frame rates are constant this has to be one of my favorite games.   PROS: Awesome immersion factor Tons of different cuztomization options Weapons and vehicles are crazy real feeling Graphics are impressive 2 massive maps  The community is awesome and very welcoming Tons of different game modes to fit every player Love the free updates  Playing with friends is the most fun I've had in a game in long time  CONS:  Runs like complete ♥♥♥ Weird graphical bugs like can't run up stairs or can't vault over certain things    If you can live with the horribe stutters and fps drops then the game is awesome and I even have lived through it just to play because of how awesome the game is. Hopefully we can get some optimization patch soon because I love playing the game. Keep in mind some users don't have as many issues with the game these are things that I have experianced and played with some people might run the game better than others. Play around with the settings till you get something that works for you.  ",1,game awesome get actually work run smoothly k ti gb ram game amazing giant step arma even almost years later game still runs like absolute ive tried ton stuff try make game run smoother avail optimization game worst one ive played recently want make clear game works frame rates constant one favorite games pros awesome immersion factor tons different cuztomization options weapons vehicles crazy real feeling graphics impressive massive maps community awesome welcoming tons different game modes fit every player love free updates playing friends fun ive game long time cons runs like complete weird graphical bugs like cant run stairs cant vault certain things live horribe stutters fps drops game awesome even lived play awesome game hopefully get optimization patch soon love playing game keep mind users dont many issues game things experianced played people might run game better others play around settings till get something works
"Within 15 hours of playing this, soldiers named after all my friends, family, air cadets patrol and generic classmates have all died  GO FORTH GENERIC SOLIDER #342 AND AVENGE THEM!",1,within hours playing soldiers named friends family air cadets patrol generic classmates died go forth generic solider avenge
"This is the best game to get for people who only have a mac. Great fps game with RPG leveling basis, and the christmas edition has the creatures looking festive and creepy at the same time.",1,best game get people mac great fps game rpg leveling basis christmas edition creatures looking festive creepy time
"This game is a pretty damn good work of art, a unique art style as well as all of the secrets, achievments and unlockable characters, this game's gameplay strengthens the game in general and is good considering it's price. Recommended for all of those who like to try something new.",1,game pretty damn good work art unique art style well secrets achievments unlockable characters games gameplay strengthens game general good considering price recommended like try something new
"While an interesting mix of RPG and Third Person tactical genres, Mass Effect truly shines through brilliant characterization, deep interactivity, and an story with an epic scope and grand ambition, creating one of the most beloved science fiction stories of all time.",1,interesting mix rpg third person tactical genres mass effect truly shines brilliant characterization deep interactivity story epic scope grand ambition creating one beloved science fiction stories time
"Consistent with its two antecedents, the game builds on the good and attempts to eliminate the bad. The change in key bindings took some time to adjust, but it allows improved use of secondary items.",1,consistent two antecedents game builds good attempts eliminate bad change key bindings took time adjust allows improved use secondary items
"My Take: An okay point and click adventure with a nonsensical plot about climate change. It's fairly short, if you're dedicated to playing it, then it shouldn't take more than about 6 hours. The puzzles are dull and convoluted at times.  Graphics: The art is fairly well done, but the animations can be a little jittery at times. While the resolution can be set to widescreen, the game is played in 4:3; so you've got pillarboxing and unnecessary screen scrolling.  Sound: Voice acting is wooden and mostly boring. Not too much happening in the sound effects department. Prepare to hear a lot of clicks.  Music: Enjoyable enough to make this game a less arduous task.  Controls: Not really a fan of the “left click to bring up options wheel” scheme when left click is also move. Right click opens/closes your inventory.  Did I Finish It: Yes.  Will I Play it Again: If I really am bored and want to grab the four remaining achievements, maybe. I doubt that'll be any time soon though.  Should You Buy It: If you really wanted to play every point and click adventure on Steam, you could probably do worse than this.",1,take okay point click adventure nonsensical plot climate change fairly short youre dedicated playing shouldnt take hours puzzles dull convoluted times graphics art fairly well done animations little jittery times resolution set widescreen game played youve got pillarboxing unnecessary screen scrolling sound voice acting wooden mostly boring much happening sound effects department prepare hear lot clicks music enjoyable enough make game less arduous task controls really fan left click bring options wheel scheme left click also move right click openscloses inventory finish yes play really bored want grab four remaining achievements maybe doubt thatll time soon though buy really wanted play every point click adventure steam could probably worse
Great little game for only 2.49 USD ! Completely random and diffrent everytime which is totally why you should buy the game. You will never get the same dungeons and room sequences ever. Great game 10/10,1,great little game usd completely random diffrent everytime totally buy game never get dungeons room sequences ever great game
"First off, this is a good game, it has solid mechanics and it is fun to play but there are problems (Disclaimer: I am a complete fan of the original)  Having said that, it is a pale shadow of the mighty first game from which it takes its name (And even X-COM: Apocalypse) and it appears to be a syndrome that a lot of remakes suffer. The problem could be called 'Streamlining' (Total War Rome 2 has this problem as well).  1st is the research tree which is significantly smaller than the original. There is only one advanced Interceptor and very few weapons for it to research. The squad sizes are also very small (4-6) compared to the original so when you lose someone experienced it hurts a lot! (Losing 1 or 2 people in a mission early on can cripple your chances of completing it.) The maps are smaller and the mechanics of engaging enemies (Small groups that get their own '!' animation when you come across them) is disappointing.  Base building has been made much less interesting since in the original your base could be invaded (and you could have multiple bases). The X-COM: Enemy Within expansion does actually have a base defense mission but it is scripted, happens once, and how you built your base does not come into it.  Which brings me to my main problem with the new X-COM. I do not feel like the Commander of X-COM. In the original there were no scripted events, it was all organic gameplay. I made the decisions, I hired the scientists, bought the ammo, kitted out the soldiers in details and planned ahead and I was fighting for the Earth. This may sound dull but it added to the immersion.  In the new X-COM the game plays out with 3 main characters and I feel incidental to the whole thing. I could just go put some slippers on and let them do it. You are hand-held and guided through every part of the game, constantly being told what to do, what you should do and what to expect by the 'main' characters.   This game is also much shorter in terms of the time taken to complete it. I just finished a game having shot down a mere 6 UFOs. In the original I would barely be seeing more than their initial scouts at this point. The ending is also very abrupt and jarring.  So yes, this is a good game overall, it has some of the hallmarks of the original but overall it is a hollow shell compared to it, even with the expansion (Which I HIGHLY recommend). I am hoping that some of the X-COM indie games like Xenonauts (  http://www.xenonauts.com/  and early access on Steam ) can give me my real X-COM old-school fix.",1,first good game solid mechanics fun play problems disclaimer complete fan original said pale shadow mighty first game takes name even xcom apocalypse appears syndrome lot remakes suffer problem could called streamlining total war rome problem well st research tree significantly smaller original one advanced interceptor weapons research squad sizes also small compared original lose someone experienced hurts lot losing people mission early cripple chances completing maps smaller mechanics engaging enemies small groups get animation come across disappointing base building made much less interesting since original base could invaded could multiple bases xcom enemy within expansion actually base defense mission scripted happens built base come brings main problem new xcom feel like commander xcom original scripted events organic gameplay made decisions hired scientists bought ammo kitted soldiers details planned ahead fighting earth may sound dull added immersion new xcom game plays main characters feel incidental whole thing could go put slippers let handheld guided every part game constantly told expect main characters game also much shorter terms time taken complete finished game shot mere ufos original would barely seeing initial scouts point ending also abrupt jarring yes good game overall hallmarks original overall hollow shell compared even expansion highly recommend hoping xcom indie games like xenonauts httpwwwxenonautscom early access steam give real xcom oldschool fix
"Chances are that if you like platformers, then at some point in your life you've probably heard of Cave Story. That's because it really is one of the best.  The platforming is superb. While it can be difficult to get the hang of controlling your character at first, it becomes easier  quickly   eventually  after a few dozen deaths. There are several different weapons to collect during your adventure, and no, it's not possible to have all of them in one playthrough. The level design is excellent, enemy attacks are simple to learn but can still provide challenge, and while the art style and music are always up to individual preference, I've never heard anyone say that the soundtrack was anything less than excellent. But what really makes this game special is its heart. That makes it difficult to review, of course, but if you're still divided, just look at the steam review scores. Or heck, anyone's review scores. The game is good, people.  A word to the wise: the game is also difficult, even for a platforming buff like me. If you're not a regular platformer, choose the easy difficulty - having played through the original difficulty and aiming to get the 'secret' ending, I can promise that I did not always feel as fondly about the game as I do now.",1,chances like platformers point life youve probably heard cave story thats really one best platforming superb difficult get hang controlling character first becomes easier quickly eventually dozen deaths several different weapons collect adventure possible one playthrough level design excellent enemy attacks simple learn still provide challenge art style music always individual preference ive never heard anyone say soundtrack anything less excellent really makes game special heart makes difficult review course youre still divided look steam review scores heck anyones review scores game good people word wise game also difficult even platforming buff like youre regular platformer choose easy difficulty played original difficulty aiming get secret ending promise always feel fondly game
GREAT GAME WITH UNLIMITED REPLAYABILITY!  Pros: -Great combat system -Large amount of items to find and different things to craft -Building system works well for placing items -Crafting system is great and is easy to navigate -Variety of powers that make the game very rewarding to go treasure hunting -Large maps that award adventuring -Co-op both local and over the internet -Great building mechanics -Digging down has different layers that provide different enemys making for a great progression system -Random attacks or raids to keep you on your toes while your digging in your hole -Boss battles take actual stategy to beat and feel very rewarding when you do manage to down one -Traps and different tools to help defend your base -I loved the idea of building a room of a certain size and with certain items to get shop keepers to move in!  Cons: -No real tutorial but that wasn't really a problem for me -Menu is a bit clunky but once you've played for a while it gets easy to manage -You haven't bought the game yet!  Overall I would recommend this game to anyone that likes a great game that won't break the bank yet provide them with hours and hours of fun. It's something you can always go back to if you need something to play or to kill some time. Casual and serious gamers can get their fix with the different difficulty modes and the perma-death mode as well adding an extra challenge.,1,great game unlimited replayability pros great combat system large amount items find different things craft building system works well placing items crafting system great easy navigate variety powers make game rewarding go treasure hunting large maps award adventuring coop local internet great building mechanics digging different layers provide different enemys making great progression system random attacks raids keep toes digging hole boss battles take actual stategy beat feel rewarding manage one traps different tools help defend base loved idea building room certain size certain items get shop keepers move cons real tutorial wasnt really problem menu bit clunky youve played gets easy manage havent bought game yet overall would recommend game anyone likes great game wont break bank yet provide hours hours fun something always go back need something play kill time casual serious gamers get fix different difficulty modes permadeath mode well adding extra challenge
Say goodbye to some serious hours :p,1,say goodbye serious hours p
"a good co op games, nice gun sound,very satisfy to blind firing some one to death . a terrorist hunt with 3 friends is fun. the control is abit awkward for some,but for me,it take 2-3 round,and ive adjusted to it. the team mate ai is a bit wonky some time,its best to play with other player. ubisoft server will go down[sometimes] and u wont be able to join with others,they should have use steam base p2p thingy. 6.5/10",1,good co op games nice gun soundvery satisfy blind firing one death terrorist hunt friends fun control abit awkward somebut meit take roundand ive adjusted team mate ai bit wonky timeits best play player ubisoft server go downsometimes u wont able join othersthey use steam base pp thingy
Holy ♥♥♥♥ i bought that game so give my back my MONEY!,1,holy bought game give back money
Our recon plane will find them. Wherever they hide,1,recon plane find wherever hide
"Great Game! 8/8 would play again. Its a bit grindy when you start off, but fun nevertheless.",1,great game would play bit grindy start fun nevertheless
"got it a few days ago and i have barely stopped playing it since! i did leave it on for a while to get some extra money from the bank but i've 100% completed 1 game and now im 60% through another, this time just only using small weapons... would definitely recommend absaloutely amazing!",1,got days ago barely stopped playing since leave get extra money bank ive completed game im another time using small weapons would definitely recommend absaloutely amazing
"9/10  For those who played the dayz Mod, you will enjoy more of arma 3 than Dayz SA, this game has some mods that will blow you'r mind completly.  PROS:    OPEN WORLD    MASSIVE MULTIPLAYER    DEATH REALLY MATHERS HERE    HARD AND PAINFULL SOMETIMES    AWESOME GRAPHICS   CONS:    IT TAKES ALOT OF CPU TO RUN IT    GETS ANOYING WHEN YOU DIE    HARD AND PAINFULL SOMETIMES  ",1,played dayz mod enjoy arma dayz sa game mods blow mind completly pros open world massive multiplayer death really mathers hard painfull sometimes awesome graphics cons takes alot cpu run gets anoying die hard painfull sometimes
"A hidden-picture game with a bit of a plot. Pretty light, mostly-filler plot, but plot none the less. It's super-quick--I think I finished it in two whole hours--and is mostly good as a time waster. But it does have lovely pictures.",1,hiddenpicture game bit plot pretty light mostlyfiller plot plot none less superquicki think finished two whole hoursand mostly good time waster lovely pictures
Fun Co-op stuff and Sadly way Many DLC's But Still worth to recommend  In this case i only bought the Community Weapon Kit Package (The only thing thats most worth on getting it)  This is fun Playing it with Many Friends. And without DLC would be the Same. I mean the ones that has these DLC's Can Atleast Share their DLC weapons to someone else (DLC Characters Not Included)  My Rating is Positive for this one. Even through it has many dlc's It is Fun,1,fun coop stuff sadly way many dlcs still worth recommend case bought community weapon kit package thing thats worth getting fun playing many friends without dlc would mean ones dlcs atleast share dlc weapons someone else dlc characters included rating positive one even many dlcs fun
whats want too play too me plzz???? :D ,1,whats want play plzz
"This was really interesting, until it become completely uninteresting... Not sure why it did for me. A fun, cute little game.",1,really interesting become completely uninteresting sure fun cute little game
Ive enjoyed arma 3 since alpha and its a great game.... ive spent over 400 hours on the game and id recommend.. the only bad thing is the terrible optimazation but over all its good!,1,ive enjoyed arma since alpha great game ive spent hours game id recommend bad thing terrible optimazation good
"#1 dosh simulator in the world, now with guns too.",1,dosh simulator world guns
THIS IS THE BEST MILITARY GAME OF ALL TIME!!!! COD AND BF CAN GO SUCK A FAT ONE!!!! BESYT UIUHUJANDUWNDINWUFWAJBDLKUWHBDK JHDPWULDKWAJLDKUWHODLIUIWHDUWANDLIUWAHDKW,1,best military game time cod bf go suck fat one besyt uiuhujanduwndinwufwajbdlkuwhbdk jhdpwuldkwajldkuwhodliuiwhduwandliuwahdkw
this game is good i like it it is very easy at start and u can back to tutorial by saying /tutorial . there are new dungeons and skins and sometimes u can buy clothes by fame not by coins (u must pay for coins) .this game is very good for all! hope u will download it ^^,1,game good like easy start u back tutorial saying tutorial new dungeons skins sometimes u buy clothes fame coins u must pay coins game good hope u download
"at first i thought Terraria was just a rip off of the smash hit Minecraft. I thought it was too complicated and seemed very boring. However, after playing it for the first time i did not know what i was thinking before. This game is well worth the money.",1,first thought terraria rip smash hit minecraft thought complicated seemed boring however playing first time know thinking game well worth money
"The Legend of Zelda meets Smash TV with a hefty dose of Rogue, disgusting filth and religious insanity. It's wonderful, stomach-curdling, and unforgiving. The replayability is off the chart, and only due to get even more massive when the DLC expansion goes live.",1,legend zelda meets smash tv hefty dose rogue disgusting filth religious insanity wonderful stomachcurdling unforgiving replayability chart due get even massive dlc expansion goes live
"Well, i've downloaded it for the tf2 hats stuff, but somehow i can't stop playing, it's just addictive. And i'm already trading for gettin everything that can be obtained in this game. Yeah, maybe it's dead because the developers don't care about it anymore. But who cares ? if you like it, play it.",1,well ive downloaded tf hats stuff somehow cant stop playing addictive im already trading gettin everything obtained game yeah maybe dead developers dont care anymore cares like play
The best competitive first person shooter ever created.,1,best competitive first person shooter ever created
Beautiful graphics. nice controls. Scary as hell at times. Was a blast to play.,1,beautiful graphics nice controls scary hell times blast play
"gta V PC, but came before the actual gta V pc",1,gta v pc came actual gta v pc
"Damn this game is difficult! Yet I can't stop playing it. Highly addictive and rewarding, although requires a ton of skill. Buy it NOW!! -9/10-",1,damn game difficult yet cant stop playing highly addictive rewarding although requires ton skill buy
"This game is definitely interesting. While it's honestly something I never would have played without getting a previous Humble Bundle, I'm glad I did in the end. And Yet it Moves employs something that's not totally unfamiliar to a number of games, but still manages to keep it fresh enough and utilizes the mechanic well enough to keep the minor issues I had with it from keeping me from quitting. [Those issues mostly include the flimsiness of the main character. While I'm sure someone could say, 'But he's made of paper, of course he's flimsy!' there were still a lot of times I felt cheated out of a safe landing.] With no real story, And Yet It Moves is more of an aesthetic trip. With trippy ambient sound-music and minimal sound effects, And Yet It Moves is a wonderfully exotic sensory adventure. It is a little slow, so if you're looking for an action packed adventure, I would say look elsewhere, but if you can handle a bit of pacing and some neat physics-based puzzling, try it!",1,game definitely interesting honestly something never would played without getting previous humble bundle im glad end yet moves employs something thats totally unfamiliar number games still manages keep fresh enough utilizes mechanic well enough keep minor issues keeping quitting issues mostly include flimsiness main character im sure someone could say hes made paper course hes flimsy still lot times felt cheated safe landing real story yet moves aesthetic trip trippy ambient soundmusic minimal sound effects yet moves wonderfully exotic sensory adventure little slow youre looking action packed adventure would say look elsewhere handle bit pacing neat physicsbased puzzling try
"Original concept, very good game",1,original concept good game
"Best turn based strategy game of all the time! It's totally addictive. You sit infront of your computer for 1 hour and you just realize its actually was 5 hours.... Like Chess, but more fun to play! :)",1,best turn based strategy game time totally addictive sit infront computer hour realize actually hours like chess fun play
"SPAZ is like the classic game of Asteroids, except on crack. Seriously, this overhead shooter has everything you want in a space combat action game. The controls are accurate to being in space, the weapons are all balanced really well, as are the ships! You grow more powerful over time, and discover new tech. The story, while not the best, its still well thought. There are even mod tools available on their game forums. Most importantly, its fun to play. Unlike many games in this generation, this one doesn't feel like a second job.",1,spaz like classic game asteroids except crack seriously overhead shooter everything want space combat action game controls accurate space weapons balanced really well ships grow powerful time discover new tech story best still well thought even mod tools available game forums importantly fun play unlike many games generation one doesnt feel like second job
"good game, can flip cars with go-karts",1,good game flip cars gokarts
the reason why i recommend this game. simply because its a CRAZY game LIKE it or not. you have anything you want its soo good,1,reason recommend game simply crazy game like anything want soo good
The best (CS) game of all time obviously. No talk. No questions.,1,best cs game time obviously talk questions
Most fun and engaging single player fps i ever play in recent memories.,1,fun engaging single player fps ever play recent memories
"Honestly, i'veonly completed the storyline once. By cheating. It's waay more fun to blow things up, and just fool around.",1,honestly iveonly completed storyline cheating waay fun blow things fool around
This is what Aliens: Colonial Marines should have been like!,1,aliens colonial marines like
"A nicely challenging game that will annoy you in a good way. Also, every time I heard your mad uncle speak, I imagine 'Q' from Star Trek.....",1,nicely challenging game annoy good way also every time heard mad uncle speak imagine q star trek
Well It was free i found this game pretty fun and if you like arcade mode in zombies on Black Ops then you would like zomaco (Monaco with zombies),1,well free found game pretty fun like arcade mode zombies black ops would like zomaco monaco zombies
"Terraria is the best game. A Lot like Minecraft, only sideways",1,terraria best game lot like minecraft sideways
"Mindless fun for the whole family! A great time-killer, and fun to play with a group of friends.",1,mindless fun whole family great timekiller fun play group friends
Great Story However the gameplay mechanics are not the best. Would recomend playing this before mass effect 2. I might be a good idea to install some texture mods for the dated graphics,1,great story however gameplay mechanics best would recomend playing mass effect might good idea install texture mods dated graphics
AAA Game. Buy it now.,1,aaa game buy
"I've been looking through most of the negative reviews and I've seen more or less the same problem that people can't log on to the social club or the game crashes a lot etc. I have a somewhat low-end computer that's currently running on Windows 10. It's my college computer. I can run GTA IV on somwhat low settings and I'm not getting crashes. I bought the online code for this game on Amazon for about $5 or so. I did that for one reason. Mods. For people having the games for windows live problem, I suggest looking up a fix for Fallout 3 that tells you to download a little program that turns off GFWL because Fallout 3 isn't for newer computers and GFWL is dead. That program MIGHT fix your problem. All in all this game is still giving me some enjoyment even after all these years. For the people who can play this game, I suggest you try out some mods. It doesn't have as many mods as GTA SA does, but there are some good ones and adding mods or replacing the models for cars and guns is really simple and it makes this old game slightly more fun.",1,ive looking negative reviews ive seen less problem people cant log social club game crashes lot etc somewhat lowend computer thats currently running windows college computer run gta iv somwhat low settings im getting crashes bought online code game amazon one reason mods people games windows live problem suggest looking fix fallout tells download little program turns gfwl fallout isnt newer computers gfwl dead program might fix problem game still giving enjoyment even years people play game suggest try mods doesnt many mods gta sa good ones adding mods replacing models cars guns really simple makes old game slightly fun
