review_text,review_score,filtered_review_text
just plain fun. Be prepared to spend hours creating your world!,1,plain fun prepared spend hours creating world
One of my favourite games of all time and by far and away the best value for money game I have ever bought!,1,one favourite games time far away best value money game ever bought
"The magical city of Costantinopoli is the center stage Revelations, the last chapter of Ezio's trilogy. Another great historical adventure by Ubisoft.",1,magical city costantinopoli center stage revelations last chapter ezios trilogy another great historical adventure ubisoft
"It's hard to start off, but once you play it is hard to stop. 10/10 Good alternative to play when bored of Minecraft",1,hard start play hard stop good alternative play bored minecraft
I honestly think that this game is better than L4D.,1,honestly think game better ld
"Cool, not bad",1,cool bad
Very fun! terrifying when the patriarch shows up i allways run with a big crowd and get wiped out easily but! on a lighter note there is lota dowloadable maps! i recomend this game because its a good time 'killer'!,1,fun terrifying patriarch shows allways run big crowd get wiped easily lighter note lota dowloadable maps recomend game good time killer
"Overall a very good game. It's realistic, which makes it challenging, you can hear the shots go by your head but you don't really know where they are coming from. I would recommend getting the dynamic war system mod for the game, it's fun to play with a few of your buddies since you can all come up with a strategy on how to capture every zone. Also, the mods are pretty great as well.  10/10 would recommend",1,overall good game realistic makes challenging hear shots go head dont really know coming would recommend getting dynamic war system mod game fun play buddies since come strategy capture every zone also mods pretty great well would recommend
"Great shooting, great voice work, great gameplay, God-tier music.   10/10",1,great shooting great voice work great gameplay godtier music
"Wonderful mechanics, excellent narration, and a score to rival Skyrim. Very fun game.",1,wonderful mechanics excellent narration score rival skyrim fun game
this game is good becos yuo trid to beat minecraft wich is one of the most poupler game on earth i liked terraria becos its defrnt to minecraft and thers hell under grund and like minecraft thers bed rock athan the nether and in terraria thers more ores and its more esyer to find caves and in terraria thers more mobs wich make it harder wich is good,1,game good becos yuo trid beat minecraft wich one poupler game earth liked terraria becos defrnt minecraft thers hell grund like minecraft thers bed rock athan nether terraria thers ores esyer find caves terraria thers mobs wich make harder wich good
"Played this game for so long. Surprising considering the lackluster graphics, but it shows that if you do something RIGHT in terms of design and updates.",1,played game long surprising considering lackluster graphics shows something right terms design updates
"This game is a hell of a lot of fun. It has that old school feel of blasting everyone in the room with no tactics combined with a fun stealth mechanic (when you're, you know, not blasting everyone in the room to pieces). The plot has the feel of an 80s action movie yet the characters are fairly well developed for this kind of game.",1,game hell lot fun old school feel blasting everyone room tactics combined fun stealth mechanic youre know blasting everyone room pieces plot feel action movie yet characters fairly well developed kind game
Awesome. Wrath of the Lamb even better...,1,awesome wrath lamb even better
Grand Theft Auto 4 amazing gameplay yet ENBS are in order for it to look good and maybe some driveing tweeks,1,grand theft auto amazing gameplay yet enbs order look good maybe driveing tweeks
A game about naming soldiers after friends and then watching them brutally die.   9.1/10,1,game naming soldiers friends watching brutally die
I took out 3 snipers using bricks 11/10   (Also IF you see a reveiw saying this game is P2W its really not if u have the skill u can deystroy ANY weapon u find in the Armas Market i would say this game is more like P2C=Pay to Convience which bascially means ur able to get bttr modded weapons quicker BUT i will say there WAS one p2w gun that they NERFED which was the Vas r2 Troublemaker which so OP that it could out gun a sniper at long ranges Sometimes),1,took snipers using bricks also see reveiw saying game pw really u skill u deystroy weapon u find armas market would say game like pcpay convience bascially means ur able get bttr modded weapons quicker say one pw gun nerfed vas r troublemaker op could gun sniper long ranges sometimes
"Sandbox combined with RPG and Adventure, plus multiplayer for twice the fun. Also comes with epicness.",1,sandbox combined rpg adventure plus multiplayer twice fun also comes epicness
To addictive A game i thought i will never play... I did,1,addictive game thought never play
"Bastion exceeds all expectations of a smart action video game.  You play as the Kid, tasked with journeying to various locations (or basically, levels), fighting your way through enemies and reaching the end. And that's really the gist of it.  That may seem like a simple formula, and it is. But everything that comes along with the package: straight forward game play that challenges you with quick reaction times, customizable weapon choices and upgrades which supply strategy, various difficulty settings allowing you make this an extreme walk in the park or a warzone; all of this makes Bastion solid fun. Enemies try to surprise and outthink you with various forms, all of which have different weaknesses and strengths, keeping yourself constantly on your toes. While you fight your way through these places, you'll have to watch out for your health and limited number of special moves per level, which will decline with the various hazards and terrain that you may take for granted. And finally, bonus locations which supply challenges and rewards for your weapons, keeps the entire experience from getting boring.  And while the great game play may be what you go for, the game likewise ties in fantastic personality, art, music and story. The art really is something else and has its own feel to it, while the soundtrack has a rock and blues genre that is amazing and highly recommended to buy with the game. The story is also very well done and heavy, especially if you dig for it. Bastion rewards you with its story if you take the time to unlock certain achievements for back-story and histories concerning the characters. By the time I was done with the game I was blown away by the direction it had taken. This isn't just a story about an apocalypse and trying to fix it; by the time it was over, I knew the characters, what they were trying to do and why they were doing it. The ending is also one of the best I've experienced in a game, especially if the correct steps are taken to receive the best one.  I could continue to go on about this game, but I'll end the review here. In short, Bastion is a terrific action adventure that tells a rich story, shows beautiful art, gives a great soundtrack and leaves you with an unforgettable game. Great job, Supergiant Games, you're one of my indie favorites. ",1,bastion exceeds expectations smart action video game play kid tasked journeying various locations basically levels fighting way enemies reaching end thats really gist may seem like simple formula everything comes along package straight forward game play challenges quick reaction times customizable weapon choices upgrades supply strategy various difficulty settings allowing make extreme walk park warzone makes bastion solid fun enemies try surprise outthink various forms different weaknesses strengths keeping constantly toes fight way places youll watch health limited number special moves per level decline various hazards terrain may take granted finally bonus locations supply challenges rewards weapons keeps entire experience getting boring great game play may go game likewise ties fantastic personality art music story art really something else feel soundtrack rock blues genre amazing highly recommended buy game story also well done heavy especially dig bastion rewards story take time unlock certain achievements backstory histories concerning characters time done game blown away direction taken isnt story apocalypse trying fix time knew characters trying ending also one best ive experienced game especially correct steps taken receive best one could continue go game ill end review short bastion terrific action adventure tells rich story shows beautiful art gives great soundtrack leaves unforgettable game great job supergiant games youre one indie favorites
"I've poured over 100 hours into this masterpiece. Where do I start? The worlds and sprites are beautiful, the bosses are an amazing experience, and the game always gives you something new to play with. This game has so much content. There are 20+ ores and so many weapons, I couldn't even count them. The bosses are a terrifying masterpiece. From the mysterious Eye of Cthulu, to the towering Moon Lord, I could never say I hated a boss. Another thing I enjoy about this game is that you can be whatever you want. You can be a minigun-wielding killing machine who wears armor made of ores that are found in the depths of hell or a summoner who summons dragons using a click of a button. This game never fails to amaze me. 10/10.",1,ive poured hours masterpiece start worlds sprites beautiful bosses amazing experience game always gives something new play game much content ores many weapons couldnt even count bosses terrifying masterpiece mysterious eye cthulu towering moon lord could never say hated boss another thing enjoy game whatever want minigunwielding killing machine wears armor made ores found depths hell summoner summons dragons using click button game never fails amaze
"Very fun game,especially when you have friends with the game.Co-Op or nothing with this one,very good!",1,fun gameespecially friends gamecoop nothing onevery good
Get It. Such a beast game,1,get beast game
"Gone are the time units system, replaced by action flags. Which are consumed by movement, item usage, and offense. Cover and flanking mechanics, and a very abusable reaction shot mechanic named 'Overwatch'. The vanilla game enemy unknown 2012 punishes wounded soldiers more compared to the expansion Enemy Within, more rewards as well. Slingshot will reward many essential endgame tools, but can very easily overwhelm you as well.   Enemy Unknown is a little bit harder to play in some aspects, but there are many more rewards and customization to be had in Enemy Within. I suggest playing both",1,gone time units system replaced action flags consumed movement item usage offense cover flanking mechanics abusable reaction shot mechanic named overwatch vanilla game enemy unknown punishes wounded soldiers compared expansion enemy within rewards well slingshot reward many essential endgame tools easily overwhelm well enemy unknown little bit harder play aspects many rewards customization enemy within suggest playing
"This game is amazing. It's hard to sum up the satisfying feeling of scoring first place on the last stretch, or of beating your previous time on the track by precious seconds, or of spinning out and causing a pileup of every car in the race. Events are varied enough that no two are the same, and between frustrating Japanese drift contests, superfast F1 races, grueling 24 hour events and deadly demoliton derbies, there's bound to be something enjoyable. Car selection is limited, with some events only using one car type, but the garage is large enough to be satisfying. After completing several challenges and forming your own team, you can chose your number, team colors, car patterns, and sponsors, all of which are extremely in-depth. Buy the game, it's worth it.",1,game amazing hard sum satisfying feeling scoring first place last stretch beating previous time track precious seconds spinning causing pileup every car race events varied enough two frustrating japanese drift contests superfast f races grueling hour events deadly demoliton derbies theres bound something enjoyable car selection limited events using one car type garage large enough satisfying completing several challenges forming team chose number team colors car patterns sponsors extremely indepth buy game worth
This Game is AMAZING me and my bud play this alot and have a lot of fun!,1,game amazing bud play alot lot fun
Makers of TL2 wanted to make a good game and they succeeded! Endless replayability with different classes and builds and loads of extra material available from workshop. From gamers to gamers - the way you would want all games to be!,1,makers tl wanted make good game succeeded endless replayability different classes builds loads extra material available workshop gamers gamers way would want games
"Pretty addicting, for me at least.",1,pretty addicting least
"Jesus guys. I'm just going to be honest with you- stop looking for bad reviews. Its a free to play game, so just download it and play it. If you don't like it, then delete it. What is the worst that could happen anyways?  The hackers? Ok now for real, there are hackers in like every game. I even met an aim-bot hacker in CS:GO. So stop complaining about the hackers because any game can be easily hacked.  Oh, so you just spawned in and you died by a grenade? Big deal! Someone buys CS:GO and gets sniped by an AWP they automatically refund the game? No! They just get better at the game. And if you really need it just click on the 'Advanced' option while picking a district and click on one with a green orb next to it.  So just get the game and if you don't like it delete it.",1,jesus guys im going honest stop looking bad reviews free play game download play dont like delete worst could happen anyways hackers ok real hackers like every game even met aimbot hacker csgo stop complaining hackers game easily hacked oh spawned died grenade big deal someone buys csgo gets sniped awp automatically refund game get better game really need click advanced option picking district click one green orb next get game dont like delete
I got this game for free. And i love it so much that I would have paid for it. Well i guess i be buying the expansions. Really fun game.,1,got game free love much would paid well guess buying expansions really fun game
"I have played the game i significant amount of time, and i have to say its definitely worth it. The crafting system is pretty in depth and there is plenty to do as far as mmos go. It definitely helps if you have other people playing with you though.",1,played game significant amount time say definitely worth crafting system pretty depth plenty far mmos go definitely helps people playing though
"I cant say enough good things about this game. I got it on sale thinking it sounded ok and it immediately became one of my favorites. Honestly if you want a cool RPG with a really interesting art style and a good story with two different endings, then pick up this game.",1,cant say enough good things game got sale thinking sounded ok immediately became one favorites honestly want cool rpg really interesting art style good story two different endings pick game
"Played 5 minutes, ran into a tree and died. 5 minutes later, i had a quadbike and got killed by a helicopter. 5 minutes later someone lagged into my car and i flew 500 meters up in the air. then i got ♥♥♥♥♥ by a idiot with a pistol.  10/10, honestly wurf it. if you have 1500 hours to spend so you can learn it. DANK MEME GAME!  ( Good game tho... )",1,played minutes ran tree died minutes later quadbike got killed helicopter minutes later someone lagged car flew meters air got idiot pistol honestly wurf hours spend learn dank meme game good game tho
Terraria is basically skyrim with less Graphical designs and no 3-D. I would say it is worth the buy. also sick character custimization. swagging game. 10/10.,1,terraria basically skyrim less graphical designs would say worth buy also sick character custimization swagging game
I defenitly recommand this game it's a brilliantly written epic third-person action RPG with hours of game play and great DLC content,1,defenitly recommand game brilliantly written epic thirdperson action rpg hours game play great dlc content
"Mirror's Edge is a brilliant, but short game. You have to love the mechanics that allow you to jump around like a ninja, the way they use colour to guide you through the game, the simple story line... Very inspiring, it is clear that a lot of work and love have been put into this game, I fully recommend it.",1,mirrors edge brilliant short game love mechanics allow jump around like ninja way use colour guide game simple story line inspiring clear lot work love put game fully recommend
This game is just pure brutal fun. A must have for any survival horror fans.,1,game pure brutal fun must survival horror fans
"Very well executed for an indie game. Great graphics, awesome soundtrack. Best indie game I've played so far.  HIGHLY RECOMMENDED",1,well executed indie game great graphics awesome soundtrack best indie game ive played far highly recommended
Awesome Game!!! IGN 11/10 ,1,awesome game ign
"Realy good, Rouge-like dungeon runner. Random level's, Ton's of items + Realy hard, annoying and making you RAGE QUIT! But anyways realy good game. You should buy Wrath of the lamb DLC for more items and more bosse's. DLC Itself coast 2 dollars so i recomend buying Complete Pack! 10/10 Perfect!",1,realy good rougelike dungeon runner random levels tons items realy hard annoying making rage quit anyways realy good game buy wrath lamb dlc items bosses dlc coast dollars recomend buying complete pack perfect
Very good game with a lot of stuff to do that will keep you coming back for more.,1,good game lot stuff keep coming back
Really good rpg platformer. 9/10,1,really good rpg platformer
"Basically, its gonna be remastered.",1,basically gonna remastered
The sound it makes when you fall and break your neck is pretty intense.,1,sound makes fall break neck pretty intense
"Reading the negative reviews for this has upset me a little. It seems that the two main complaints people have are that the game is too hard and the story is somewhat lame.   I would agree that this is a hard game, it does not baby the player. There is no regenerating health, the enemy soldiers move quickly and have decent aim. I am not great at FPS games, but playing this game on medium is very enjoyable to me. The checkpoints are very well spaced. There are just enough health and armor packs.    If you are getting stuck in one spot I would suggest trying a different approach. Maybe even back up one checkpoint and come it things from a different angle. This is very different from the modern corridor shooters. The maps are enormous and you are free to go anywhere. I can see how this could be confusing for younger gamers used to COD style gameplay. Boats and trucks are an excellent strategy with their mounted guns. Stealth works very also. Early game with the M16 switching to single shot mode, going prone and headshots from a distance is another good method. Rushing in and spraying bullets will not work as well.   You will have ample ammo for your pistol and assault rifle, but much less for speciailzed weapons like the sniper rifle and rpg. This keeps things balanced and rewards the player for good planning.   Final comments on the difficulty. Everyone has different levels of skill. For me on he hardest difficulty levels I can not get very far without getting stuck. On medium the game is fun and I die maybe a couple times per level. Select the level appropriate for your abilities. Once you learn where the enemies are and how many that will give you an advantage.  Technologically this game is a masterpiece. Released 10 years and still looks great. It is the predecessor to Crysis. As for the story, who cares? It is a game not a movie. It is about the gameplay here. Cut scenes are few and far between and non disruptive. Nothing gets between you and pulling that trigger. There are no QTE's or moments where the game takes control away from you. It is a very pure experience.",1,reading negative reviews upset little seems two main complaints people game hard story somewhat lame would agree hard game baby player regenerating health enemy soldiers move quickly decent aim great fps games playing game medium enjoyable checkpoints well spaced enough health armor packs getting stuck one spot would suggest trying different approach maybe even back one checkpoint come things different angle different modern corridor shooters maps enormous free go anywhere see could confusing younger gamers used cod style gameplay boats trucks excellent strategy mounted guns stealth works also early game switching single shot mode going prone headshots distance another good method rushing spraying bullets work well ample ammo pistol assault rifle much less speciailzed weapons like sniper rifle rpg keeps things balanced rewards player good planning final comments difficulty everyone different levels skill hardest difficulty levels get far without getting stuck medium game fun die maybe couple times per level select level appropriate abilities learn enemies many give advantage technologically game masterpiece released years still looks great predecessor crysis story cares game movie gameplay cut scenes far non disruptive nothing gets pulling trigger qtes moments game takes control away pure experience
"This is a fun table top type game. SImple and quick playing, but very catchy. Interesting variables with the gameplay styles of different maps. I only wish there was one map that has all the bonus cards active.",1,fun table top type game simple quick playing catchy interesting variables gameplay styles different maps wish one map bonus cards active
Fantastic story and atmosphere,1,fantastic story atmosphere
"I've beat this game and re-beat it time and time again. Abe's Oddysee may have created the Oddworld formula but Exoddus refined it. Better checkpoints, quicksave, twice the length, better graphics, better puzzles, more variety, more fart jokes. While New 'N Tasty did bring a lot of Exodduses improvements with it there are still some mechanics and enemies only this game has. At least until we get a remake of Exoddus.",1,ive beat game rebeat time time abes oddysee may created oddworld formula exoddus refined better checkpoints quicksave twice length better graphics better puzzles variety fart jokes new n tasty bring lot exodduses improvements still mechanics enemies game least get remake exoddus
This is not horror game lol This is awesome action game :p,1,horror game lol awesome action game p
i thought this game is full of whimsy. 13.6/10,1,thought game full whimsy
"it's pretty awesome, you can actually make some pretty noice stuff in dis program gaben, where's sfm 2???????????????????? jk, don't hate me bebe",1,pretty awesome actually make pretty noice stuff dis program gaben wheres sfm jk dont hate bebe
The Idiots Redownload the game without warning everytime you change the language ! STEAM ARE YOU INSANE !!!!! Like that game tho,1,idiots redownload game without warning everytime change language steam insane like game tho
"Old school COD,(Like every COD should be). Love this game. Love the MW series, W@W and BO 1 &amp; 2. Ghosts was mehhhhh and from there on, COD took a downfall due to boost jumping and wall running. To bad the publishers/devs didnt listen to the community.  Every respected COD player is in favor of: BOOTS ON THE GROUND. Cheers.",1,old school codlike every cod love game love mw series ww bo amp ghosts mehhhhh cod took downfall due boost jumping wall running bad publishersdevs didnt listen community every respected cod player favor boots ground cheers
"I've invested way too much time into this game, and still keep coming back. Play it if you haven't!",1,ive invested way much time game still keep coming back play havent
i want this game but i cant find a gift card in stores,1,want game cant find gift card stores
"I bought this game and Dishonored in the same week. I played Dishonored first and I liked Dishonored. However, when I finally started to play XCOM I realized that given the choice of the two games, I would rather pay for XCOM. The combination of XCOM being fun and the fact that it is extremely replayable (being a rougelike) puts it ahead in terms of value compared to Dishonored. I don't regret my purchase of Dishonored, but if I had to choose only one, XCOM it would be.",1,bought game dishonored week played dishonored first liked dishonored however finally started play xcom realized given choice two games would rather pay xcom combination xcom fun fact extremely replayable rougelike puts ahead terms value compared dishonored dont regret purchase dishonored choose one xcom would
An awesome retro RPG with an incredible sense of humor. The sheer fact that you play as Cthulhu makes this game a must-have for me. A true indie gem.,1,awesome retro rpg incredible sense humor sheer fact play cthulhu makes game musthave true indie gem
"Excellent, fast paced co-op game simple and fun!",1,excellent fast paced coop game simple fun
"one of the best games in the GTA series, a modern classic. 10/10. a must play.",1,one best games gta series modern classic must play
"A simple 3D shooter game. Needs a lot of skill, some strategy and some brain of course.",1,simple shooter game needs lot skill strategy brain course
"Pretty good game, good story very good humor and if you can pick it up for 5 bucks then you most certainly wont regret it, not very long but will at least entertain you on Halloween night.",1,pretty good game good story good humor pick bucks certainly wont regret long least entertain halloween night
"Such neat, much hipster, many fun. Wowe.",1,neat much hipster many fun wowe
Nothing but endless fun!,1,nothing endless fun
TERRARA IS GUD GAEM BUY IT IF U GUD XDDD NEEDS SKILZ. DONT CALL ME FAT CUZ UR FAT TOO DIS GAEM IS PRETY GUD XD,1,terrara gud gaem buy u gud xddd needs skilz dont call fat cuz ur fat dis gaem prety gud xd
"Great and fun game, Worth a try :D",1,great fun game worth try
"If you like unicorns, even a little, you will love this game!  Words to describe this game: ================================== Adorable. Easy. Cute. Funny. Fun. Entertaining. Relaxing. Trick-or-Treat! Candy. Candy. Candy. Robots. Spacemen. Liberty. Ninjas.  And, don't forget the unicorns!",1,like unicorns even little love game words describe game adorable easy cute funny fun entertaining relaxing trickortreat candy candy candy robots spacemen liberty ninjas dont forget unicorns
Definitely one of my favorite games from the NFS Series. A lot of cop chases and races. Great story. Great graphics. 'You are not good and you are not bad. You blend and you listen and you don't trust anyone. Once you go undercover you are on your own.',1,definitely one favorite games nfs series lot cop chases races great story great graphics good bad blend listen dont trust anyone go undercover
"Still great after all these years, everyone must play it aat some point.",1,still great years everyone must play aat point
"Not only a very fun game, but a very unique experience in storytelling. This isn't like anything you've played before.",1,fun game unique experience storytelling isnt like anything youve played
Really good game for adventurer.,1,really good game adventurer
This game is a great sandbox rpg type game. You start of in the middle of nowhere with only a few tools and a guide who has all the information you need to know you start gathering wood and resources for the night when the monsters come out and you have to fend for youre life. As you advance as a player boss battles become required to stay alive and survive the nightmares and monsters that surround the worl. After 'beating' the game once i realised single player was sorta dead to me but if yorue ever bored hop onto a multiplayer server and perpare for a great time. I completely reccomend this game and hope you get it.,1,game great sandbox rpg type game start middle nowhere tools guide information need know start gathering wood resources night monsters come fend youre life advance player boss battles become required stay alive survive nightmares monsters surround worl beating game realised single player sorta dead yorue ever bored hop onto multiplayer server perpare great time completely reccomend game hope get
you can build ♥♥♥♥ *thumbs up*,1,build thumbs
"I could be lazy and just say it's 2D Minecraft, but it's really not but for me theres just too much to learn so it kinda bored me out.",1,could lazy say minecraft really theres much learn kinda bored
"Kingdoms of Amalur: Reckoning delivers exactly what it promises: a pitch-perfect fantasy RPG, with visceral, intuitive gameplay that is easy to pick up, difficult to master, wildly flexible and just plain fun, in a way that has yet to be seen in the genre. The world is accessible and vast, offering genre fans plenty to sink their teeth into. One gets the sense that they are watching an entire world unfold before them, one rich with history and lore and life. Amalur opens itself up to the player in a way that is both familiar and refreshing, then empowers the player to do incredible things. 38 Studios and Big Huge Games have created a world worth saving, and they have given us some pretty damn cool tools with which to get the job done.  I rate this game 8/10 ^^",1,kingdoms amalur reckoning delivers exactly promises pitchperfect fantasy rpg visceral intuitive gameplay easy pick difficult master wildly flexible plain fun way yet seen genre world accessible vast offering genre fans plenty sink teeth one gets sense watching entire world unfold one rich history lore life amalur opens player way familiar refreshing empowers player incredible things studios big huge games created world worth saving given us pretty damn cool tools get job done rate game
Best Game/Soundtrack of 2011!,1,best gamesoundtrack
"10/10 Would beat the crap outta a S.W.A.T. Heavy and murder everything again.    My real rating is 8.5/10  Mainly the problem is the fact I can,well,what my fake review says. ",1,would beat crap outta swat heavy murder everything real rating mainly problem fact canwellwhat fake review says
if you don't like this Splinter Cell. Please quit stealth games for life because your opinion is invalid.   ten outta ten,1,dont like splinter cell please quit stealth games life opinion invalid ten outta ten
Finally good game about nuclear weapons. This is truly like they say: '1st ever Genocide em up'. Fun game.,1,finally good game nuclear weapons truly like say st ever genocide em fun game
Weirdest game I have ever played.,1,weirdest game ever played
very good game especially when on sale for 0.99$,1,good game especially sale
  My game was bought on my friends account and he shared it with me but now I can't play my game. I need help ,1,game bought friends account shared cant play game need help
Alright so this game is a fantastic tactical simulator but besides that this game comes stock with more modes than just competitive basic modes like TDM and CTF. This game comes with wasteland and altis life without any mods in place it's worth a look no matter what.,1,alright game fantastic tactical simulator besides game comes stock modes competitive basic modes like tdm ctf game comes wasteland altis life without mods place worth look matter
"You get to rawr rawr, fight the alien threat.",1,get rawr rawr fight alien threat
Pretty good actually!,1,pretty good actually
Just when you think you are getting bored with the game you unlock a new area/skill/enemy that draws you right back in. Perfect game to play when you are in the mood to just have fun,1,think getting bored game unlock new areaskillenemy draws right back perfect game play mood fun
"Mechwarrior meets tower defense, absolutely awesome! Can't wait to do co-op.",1,mechwarrior meets tower defense absolutely awesome cant wait coop
"OK, to be honest, they added simple nothing with this game and I can say first one was better than Shank 2 in almost every way. Story was terrible for me. It's all about going after someone called 'Helena' which we know almost nothing about her. Well, he raised Shank and some other guys from Rebellion that's all we know but we don't know why he goes after her. Apart from the story, they added some things like counter attack, using dropped weapons from enemies etc. They also messed up controls. Blocking is gone and you can only dodge now with the right analog stick. The old blocking button is pounce now and you can pounce fat enemies too. They added more epic soundtracks and animations but I still prefer first one's animations. They also added 'Survival Mode' and you can play online co-op, too. We couldn't because of annoying connection problems. Long story short, buy it if you really want to play Shank 2.",1,ok honest added simple nothing game say first one better shank almost every way story terrible going someone called helena know almost nothing well raised shank guys rebellion thats know dont know goes apart story added things like counter attack using dropped weapons enemies etc also messed controls blocking gone dodge right analog stick old blocking button pounce pounce fat enemies added epic soundtracks animations still prefer first ones animations also added survival mode play online coop couldnt annoying connection problems long story short buy really want play shank
"For only 10 dollars, you can get an expansive game bursting at the seams with content. Several biomes to explore, many ores to dig up and make stuff out of, a cast of colorful and diverse NPCs, hundreds of enemies to massacre, 20+ bosses, multiple unique events (there's even a collab event), and a ludicrous amounts of weapons and items. I recommend that you at least give this one a try.   I mean, I got 500+ hours out of it, why can't you?",1,dollars get expansive game bursting seams content several biomes explore many ores dig make stuff cast colorful diverse npcs hundreds enemies massacre bosses multiple unique events theres even collab event ludicrous amounts weapons items recommend least give one try mean got hours cant
*Baught game *Made first world *spawned *looked at cute little slime *not so cute little slime killed me *quit game  10/10 would die again,1,baught game made first world spawned looked cute little slime cute little slime killed quit game would die
"Yes, this game is fun! I rly like this one more than secon one..",1,yes game fun rly like one secon one
GET IT. BEST 1.49 EVER SPENT!,1,get best ever spent
This game is the best it wood do better if it was two player thats what me and my friend want like 2 items i gold and when you beat the boss so ya and more rooms so 2 payer co-op 8/10,1,game best wood better two player thats friend want like items gold beat boss ya rooms payer coop
"Why you should buy: 1 - this game has a great potential (tactics and strategies created by its FPS/RTS. If you liked Savage, you will like this one) 2 - the developpers are reviving the game, so it is the perfect time to help make it more like you would like it 3 - it is a bargain (-80% on sale) 4 - it is damn fun! 5 - it will require you to use your skills and your brain :)",1,buy game great potential tactics strategies created fpsrts liked savage like one developpers reviving game perfect time help make like would like bargain sale damn fun require use skills brain
"Bully aka Canis Canem Edit, I First played it in 2006 when I was 8 and I still play it till this day.  It's one of my favourite games of all time. A lot of people call this a GTA type game without as much violence and I would sort of agree to some extent. You cannot steal cars or shoot guns, weapons vary, you can use for example a slingshot or firecrackers, my favourite is the spud gun.  Travelling is not bad nor good, you can get around on either your Vespa Scooter, Skateboard or bikes. going to classes in this game is actually fun, my favorite is music and shop,  in shop for example you work on bikes and if you get the bike fixed you get to keep it so instead of buying bikes you can unlock them. The community for this game is great, people still make mods for this game which is fun for doing playthroughs. One of my favorite things about this game is the background music/score.  Rockstar Games did a really good job and it fits the game perfectly.  Story in this game is interesting, the opening cutscene explains why Jimmy is at this school so I won't spoil anything or say anything else.   Tl;dr,, 1 of my fav games of all time, sfw gta type gameplay. good story and music/background score. This game for it's normal price or even better on a discount is worth it. pray for bully 2.",1,bully aka canis canem edit first played still play till day one favourite games time lot people call gta type game without much violence would sort agree extent cannot steal cars shoot guns weapons vary use example slingshot firecrackers favourite spud gun travelling bad good get around either vespa scooter skateboard bikes going classes game actually fun favorite music shop shop example work bikes get bike fixed get keep instead buying bikes unlock community game great people still make mods game fun playthroughs one favorite things game background musicscore rockstar games really good job fits game perfectly story game interesting opening cutscene explains jimmy school wont spoil anything say anything else tldr fav games time sfw gta type gameplay good story musicbackground score game normal price even better discount worth pray bully
Anyone who knows me knows that I am a huge sucker for real stealth gameplay. There are different types of stealth and the kind that I hunger for is actually rare these days. Most games have stealth as an option but I never see it as the only way to progress. Options are nice but I love it when the game punishes you for being spotted. Forget about shooting your way through. Guns are literally only used to take out lights. Anything else is a travesty. Hardcore stealth like this is very few and fare between. Which is why Splinter Cell is one of my favorite game series. So much nostalgia sneaking past guards in very dark places. Using your wits and the shadows to sneak by. Hell some missions flat out failed you if your spotted and why the ♥♥♥♥ not when the entire premise is that you weren't supposed to be there. Taking out a single guard requires timing and strategy as just taking him out isn't enough. Finding a good place to hide his body is critical. Hell some missions were so strict that taking out anyone was mission failure. I cannot stress enough how much I love it! The earlier SC games were a treasure that I will always love. Sad that Pandora Tomorrow isn't on steam because without that we have to skip to Chaos Theory and after that things will never be the same for this series. This game is really showing its age but it still holds up really well.,1,anyone knows knows huge sucker real stealth gameplay different types stealth kind hunger actually rare days games stealth option never see way progress options nice love game punishes spotted forget shooting way guns literally used take lights anything else travesty hardcore stealth like fare splinter cell one favorite game series much nostalgia sneaking past guards dark places using wits shadows sneak hell missions flat failed spotted entire premise werent supposed taking single guard requires timing strategy taking isnt enough finding good place hide body critical hell missions strict taking anyone mission failure cannot stress enough much love earlier sc games treasure always love sad pandora tomorrow isnt steam without skip chaos theory things never series game really showing age still holds really well
Great game. Fun and addicting. The large amount of items and combinations make each play through unique. The challeges are a nice pace once you 'beat' the game a few times.,1,great game fun addicting large amount items combinations make play unique challeges nice pace beat game times
Best MMORPG bullet hell game of all time DOT,1,best mmorpg bullet hell game time dot
Beautiful game. Highly recommended.,1,beautiful game highly recommended
This is the most immersive game I have ever played. I get chills whenever I fall.  I only wish it were longer...,1,immersive game ever played get chills whenever fall wish longer
"XCOM: Enemy Unknown is a great, modern version of a cult-classic from the '90s. The earth is getting attacked by an alien invasion. The nations of the world found the XCOM to deal with the invaders - and you are the commander.  The gameplay is divided into two parts - the strategic base building game, were you deal with developing new weapons, deciding what countries to protect with satelite surveillance or shooting down UFOs. The other part is the tactic mode - you send a squad of 4-6 elite soldiers to deal with the invaders. Turn based you move carefully, kill some invaders and try to take prisoners for further interrogation. Your soldiers progress in an RPG like manner in four classes: Storm, Heavy, Support and Snipers. Be carefull who you move first - one wrong move can kill a soldier you invested hours in.  XCOM: Enemy Unknown is a game of decissions - do you buy a laser weapon or the better armor? When multiple cities get attacked at once - you have to decide which to defend, risking the other city and nation to get lost on you forever.   You are the only chance for earth to repel the invasion. Use it - and have fun in a game I already spend 50 hours in.",1,xcom enemy unknown great modern version cultclassic earth getting attacked alien invasion nations world found xcom deal invaders commander gameplay divided two parts strategic base building game deal developing new weapons deciding countries protect satelite surveillance shooting ufos part tactic mode send squad elite soldiers deal invaders turn based move carefully kill invaders try take prisoners interrogation soldiers progress rpg like manner four classes storm heavy support snipers carefull move first one wrong move kill soldier invested hours xcom enemy unknown game decissions buy laser weapon better armor multiple cities get attacked decide defend risking city nation get lost forever chance earth repel invasion use fun game already spend hours
