review_text,review_score,filtered_review_text
Game of the Gods =),1,game gods
"Good old game.. Stil alive! Gathers, or other servers.. MIX'es, IRC chaneels... Good memories :)",1,good old game stil alive gathers servers mixes irc chaneels good memories
You should get this game not the best graphics but its fun.,1,get game best graphics fun
This is 16 years old... Why the ♥♥♥♥ is it so good,1,years old good
"Best. Call of Duty. Ever. I could play the campaign on veteran difficulty, die a million times in a minute, and still have more fun. Nevermind it started the Nazi zombie franchise, the reason I even considered to push myself to get better at games and stay up all night. The games story introduces you to war heros you wish you could be, and regret having to watch walk away. 9/10",1,best call duty ever could play campaign veteran difficulty die million times minute still fun nevermind started nazi zombie franchise reason even considered push get better games stay night games story introduces war heros wish could regret watch walk away
"One of my favorite games, all about the zombies for me. Custom zombie maps for days. You could play multiplayer but why be in hacked lobbies? Just buy it.",1,one favorite games zombies custom zombie maps days could play multiplayer hacked lobbies buy
If you like ww2 i'm recommending this game what are you get if you pay for it ? epic ww2 storylie classic call of duty multiplayer and epic zombie game  and custom zombie map  if you buy this game you will get a large zombie game,1,like ww im recommending game get pay epic ww storylie classic call duty multiplayer epic zombie game custom zombie map buy game get large zombie game
History!,1,history
Such a classic! If you are any type of a zombie fan then you have to pick this one up. Be warned it will be hard to pick up a game with anyone but still can rock solo.,1,classic type zombie fan pick one warned hard pick game anyone still rock solo
this is the best game only if u get custom zombies,1,best game u get custom zombies
"Good game of all series CS,but have 1 terible bug when you playing on laptop you use 2 videocards and can be bug with craphick 2D ....",1,good game series csbut terible bug playing laptop use videocards bug craphick
"One of the best oldest PC FPS Shooters of all times, I play this game til this day, been playing since 2000 back when CAL League was popular. OG account with 7 digits",1,one best oldest pc fps shooters times play game til day playing since back cal league popular og account digits
Be Careful about buying this game because the servers dont work unless you download and install a ♥♥♥♥ load of crap,1,careful buying game servers dont work unless download install load crap
"BEST GAME EVER MADE, with the exception of previous versions like 1.5. I've been playing this game since internet cafes were prevalent and I STILL can't get enough.",1,best game ever made exception previous versions like ive playing game since internet cafes prevalent still cant get enough
"I played this game on PS3 and I can say without a shadow of a doubt that this is my favorite Call of Duty, maybe even the best one overall. I got this game just two days ago and have put in about 12 hours at the time of writing this review. The game still looks good today if you can crank up the graphics. Multiplayer isn't dead, but be careful. Some servers automatically download stuf to your computer, if this happens just backout of the game and join a different server. The singleplayer is excellent, and while it is just another run of the mill WWII singleplayer it manages to feel like much more than that. Zombies is the whole reason I got this game, The main maps are a blast and all of them are unlocked from the start, no need to buy them. Custom zombies adds unlimited amounts of replayability, and I never get bored of seeing what people can create with the mod tools in this game.   The game deserves all of the praise that it recieves and I would've paid triple what I paid still been happy. But don't tell Activision that, because you know they start charging that.  10/10 - Would give Activision more money.",1,played game ps say without shadow doubt favorite call duty maybe even best one overall got game two days ago put hours time writing review game still looks good today crank graphics multiplayer isnt dead careful servers automatically download stuf computer happens backout game join different server singleplayer excellent another run mill wwii singleplayer manages feel like much zombies whole reason got game main maps blast unlocked start need buy custom zombies adds unlimited amounts replayability never get bored seeing people create mod tools game game deserves praise recieves wouldve paid triple paid still happy dont tell activision know start charging would give activision money
cheaternoob,1,cheaternoob
Tbh I have spent more time in De_dust2 Compairing with my Parents :D now you know how much I love this game,1,tbh spent time dedust compairing parents know much love game
Great game gg,1,great game gg
another one bites de_dust,1,another one bites dedust
"this game singlehandedly forged all the teenage communists  besides from that it was good, i got shown why the russians lost so many men during the eastern campaign. who wouldve known it was the unlimited supply of grenades?  uraaa/10",1,game singlehandedly forged teenage communists besides good got shown russians lost many men eastern campaign wouldve known unlimited supply grenades uraaa
  Didn't played much.,1,didnt played much
still one of the best FPS games that have ever been published!,1,still one best fps games ever published
"Can't get enough of this game, even after 12 years!",1,cant get enough game even years
it's my life xD ,1,life xd
Multiplayer bug Create online profile loop over and over and over again. Please fix!!!!!,-1,multiplayer bug create online profile loop please fix
when I play offline there is no bots,-1,play offline bots
"Outstanding, hoping that Treyarch returns to the World War 2 times!",1,outstanding hoping treyarch returns world war times
DO NOT BUY FOR MULTIPLAYER (unless it is with your friends and you have you own server)!! I bought it for the custom zombies and it is FUN AS HELL! My friend and I and done so many maps...I bet you would like it to.,1,buy multiplayer unless friends server bought custom zombies fun hell friend done many mapsi bet would like
One of the oldest fps shooters ever! And one of the best.,1,one oldest fps shooters ever one best
"Counter-Strike destroyed my life. I had been playing HL deathmatch, and was waiting for team fortress 2 (some of those early TF2 screens are still etched in my brain) I came across a new mod called Counter-Strike, it had just been released, Beta 1 there were only 3 maps I think and the player models were so similar that in the darkend corridors of Mansion you couldn't see who was what, so there was team killing galore, even a console command for extra money, but it was awesome, I'd never played anything like it. So I played it. ALLOT. I'd come in from college stick it on and play untill I was ready for bed, screw school work I had people to shoot in the face! Anyway I failed my A-levels and got stuck with crappy jobs, but looking back, it could possibly have been worth it, because damn I had fun! I don't know what its like nowadays, I did get fed up with the bunnyhopping AWP gits and from what I gather that is the way the game went, but this was it, where it started for me, and if you haven't played it once then you should just so you know where all your call of duty and all that balls came from.",1,counterstrike destroyed life playing hl deathmatch waiting team fortress early tf screens still etched brain came across new mod called counterstrike released beta maps think player models similar darkend corridors mansion couldnt see team killing galore even console command extra money awesome id never played anything like played allot id come college stick play untill ready bed screw school work people shoot face anyway failed alevels got stuck crappy jobs looking back could possibly worth damn fun dont know like nowadays get fed bunnyhopping awp gits gather way game went started havent played know call duty balls came
I got the german Version and its Boring.  No Zombie mode and I only buyed it because the Zombie mode -.- ,-1,got german version boring zombie mode buyed zombie mode
"This game is amazing and even more great because it was made a long time ago. I would highly recommend this game to anyone that is into FPS games. I would not say that this is my favorite Call of duty, Black Ops 2, but anyways great game so far. I have not played it for long about 13 hours i have played in total. But in conclusion I would give this game a 9/10 (9 out of 10).     :D",1,game amazing even great made long time ago would highly recommend game anyone fps games would say favorite call duty black ops anyways great game far played long hours played total conclusion would give game
this is one of the best game i have been playing since 7 years. still i didnt get bored of playing it. its just one of the best game made ever,1,one best game playing since years still didnt get bored playing one best game made ever
This is basically German Habbo Hotel.,1,basically german habbo hotel
The Best Game &lt;3,1,best game lt
better then every cod i played (i played only this XD).,1,better every cod played played xd
this is so awesome to play zombies but i just wish i got some friends to play with so if there is anyone willling to add me thx you,1,awesome play zombies wish got friends play anyone willling add thx
cool story bro ,1,cool story bro
hell yeah,1,hell yeah
I thought this was minecraft when I was buying it.,1,thought minecraft buying
If youlike COD4 you will like this... weapons are excelent and the multiplayer is almost as good as COD4,1,youlike cod like weapons excelent multiplayer almost good cod
1. Woke up went outside picked up a PTRS-41 2. blew a guys head off 3. got my left leg blown off by a grenade 4. watched the dead come back to life. 5. fight for my life against hordes of the undead. 6. get my right leg bit off bye a crippled zombie. 7. turned into a zombie (rawr) 8. crawled home ate my family 9. installed world at war its pretty fun 11/10 IGN,1,woke went outside picked ptrs blew guys head got left leg blown grenade watched dead come back life fight life hordes undead get right leg bit bye crippled zombie turned zombie rawr crawled home ate family installed world war pretty fun ign
thakns,1,thakns
"After all these years this shooter remains to be a classic that can't be ignored. This game was a major turning point in the history of FPS, and this game is what made online multiplayer competitive gaming so popular.",1,years shooter remains classic cant ignored game major turning point history fps game made online multiplayer competitive gaming popular
"Nearly comes close to Call of Duty, oh wait it doesn't.",1,nearly comes close call duty oh wait doesnt
"Great Game. Probably one of the few CoD's that still stands up dude to modded zombies.  10/10 would get eaten again &amp; again &amp; again, etc.",1,great game probably one cods still stands dude modded zombies would get eaten amp amp etc
One of the wierdest and most fun fps games ever! Some people call it hat simulator and I can see why there are tons of hats from strange hats to unusual hats this game is all about hats!,1,one wierdest fun fps games ever people call hat simulator see tons hats strange hats unusual hats game hats
"I love almost everything about this game. This game is to buy for Zombies and Campaign to be played solo or co-op. Warning: Do not buy this game for Multiplayer. Multiplayer is trash due to hackers. You have been warned.  As long as you have a friend to play with, it's a hell of a lot of fun. Custom zombies I would imagine would be a lot of fun as long as you can get it to work. I have yet to learn how to get mods working properly, but until then, I could definitely live with the default maps.  9.5/10 You should definitely pick this one up.",1,love almost everything game game buy zombies campaign played solo coop warning buy game multiplayer multiplayer trash due hackers warned long friend play hell lot fun custom zombies would imagine would lot fun long get work yet learn get mods working properly could definitely live default maps definitely pick one
awesome game i love it &lt;3,1,awesome game love lt
Love the Custom Zombies ( Badges XD ),1,love custom zombies badges xd
"the best game ever, since 6 years ago playing this game.",1,best game ever since years ago playing game
"Want to enjoy a FPS but don't want to spend 14.99 on CS:GO or Call of Duty? This is a great game for the price, Pretty much the same as CS:GO but not as good graphics. Lots of people still play this so it is still fun. 10/10",1,want enjoy fps dont want spend csgo call duty great game price pretty much csgo good graphics lots people still play still fun
1.great controls 2.custom zombies 3.lots of weapons to choose from 4.did i ever say it has custom zombies?,1,great controls custom zombies lots weapons choose ever say custom zombies
"My kids will play this game until their eyes become raisins... and if they say that Counter Strike 1.6 sucks, they will be grounded until they move out.",1,kids play game eyes become raisins say counter strike sucks grounded move
everything is good,1,everything good
"The game's old, but there are still a lot of servers up and running. A lot of them are 'crouch only tactical' servers, which seem out of place in a CoD game at first, but have really started to grow on me. The single player is probably the most difficult of any modern CoD game. The game holds up to be more than nostalgia, and the community can be pretty fun as well.",1,games old still lot servers running lot crouch tactical servers seem place cod game first really started grow single player probably difficult modern cod game game holds nostalgia community pretty fun well
Classic game. Great shooter even today! 7/10,1,classic game great shooter even today
Awsome game. very nalstalgic hopefully i spelled that right but anyway it is a thing from all of are past where zombies began,1,awsome game nalstalgic hopefully spelled right anyway thing past zombies began
i like this game couz i playedi t a lot as a kid,1,like game couz playedi lot kid
"I'm disappointed by the quality of this dank meme. They got hitmarkers, shrek, swagnemite, quisckopes, noscopes, dancing fried chicken guy, and mountain dew. BUT WHERE IN THE  https://www.youtube.com/snipars  IS THE DORITOS MAN.  6/9 2 dank 4 me.  D: not even 3 dank 5 me.  its ok.",1,im disappointed quality dank meme got hitmarkers shrek swagnemite quisckopes noscopes dancing fried chicken guy mountain dew httpswwwyoutubecomsnipars doritos man dank even dank ok
First game added to steam.  http://store.steampowered.com/app/10/ ,1,first game added steam httpstoresteampoweredcomapp
how do u play zombies in this game? ,-1,u play zombies game
"Dated, but still playable and addictive.",1,dated still playable addictive
classic old school ;-),1,classic old school
"Cool game, too bad about the aimbotting AI.",-1,cool game bad aimbotting ai
250 hours of playing pixelated CS:GO.,1,hours playing pixelated csgo
"Dog shooter simulator.       Joke aside, this game is either take it or leave it, to be honest. It's the dullest and least fluid Call Of Duty compared to the previous ones (don't count parts after this one) regarding the gameplay. Despite all the patches there are movement bugs where even squashed soda-can can interrupt your movement. Sometimes I can't even climb up the stairs in bunkers. Maps are designed in such a manner that when you start playing it for the very first few times every fence top may seem like an enemy's head. You start shooting, and blow up your cover. Prestige mode allows you to unlock 5 additional class slots (default number is 5), but you have to play for an eternity to achieve that, 'cause you have to reach level 65 in every prestige level, and reset the game starting playing all over again without top-tier perks and weapons. Tanks are back, and that's something that Call Of Duty 2 has lacked. Unfortunately there are not much active multiplayer servers without mods. Playing multiplayer in normal setting is awful, 'cause you need entire truck to supply you with ammunition in order to kill just one person. Play it in hardcore servers only, it's more realistic. Ha, and I dislike that multiplayer protection which made me buy this game. ( ͡° ͜ʖ ͡°) But still I play it on the cracked version with the original code. Butt-hurt much?  There are so many good and bad sides of this COD part, so I'll just recommend it, but without much enthusiasm. It's the last good Call Of Duty game actually. Also it's a game from my teenage days. I'll never forget zombie mods playing with friends...",1,dog shooter simulator joke aside game either take leave honest dullest least fluid call duty compared previous ones dont count parts one regarding gameplay despite patches movement bugs even squashed sodacan interrupt movement sometimes cant even climb stairs bunkers maps designed manner start playing first times every fence top may seem like enemys head start shooting blow cover prestige mode allows unlock additional class slots default number play eternity achieve cause reach level every prestige level reset game starting playing without toptier perks weapons tanks back thats something call duty lacked unfortunately much active multiplayer servers without mods playing multiplayer normal setting awful cause need entire truck supply ammunition order kill one person play hardcore servers realistic ha dislike multiplayer protection made buy game still play cracked version original code butthurt much many good bad sides cod part ill recommend without much enthusiasm last good call duty game actually also game teenage days ill never forget zombie mods playing friends
"Oooooh, it's classic. Classic means the best! (as my music teacher says)",1,oooooh classic classic means best music teacher says
"i want to play custom map0s but i can, and laso i can create a profile , why??",1,want play custom maps laso create profile
Graphics don't matter. Just play the game.,1,graphics dont matter play game
"I've never played Verrukt before. Hey, (INSERT FRIEND NAME HERE) let's try it! *starts* runs around, wait, WHAT IS THAT?  Game Over You survived 1 round  gg 11/10",1,ive never played verrukt hey insert friend name lets try starts runs around wait game survived round gg
ahhh old times is great times... I love this game &lt;3 brings back memories :D,1,ahhh old times great times love game lt brings back memories
good but very lagy,-1,good lagy
Ive always wanted Treyarch to make more zombie maps until i got world at war on the PC. ive beaten over 40 maps and the fun never stops. =====Best $20 I Spent=======,1,ive always wanted treyarch make zombie maps got world war pc ive beaten maps fun never stops best spent
Zombies online with custom maps is great.,1,zombies online custom maps great
If you want a more realisitc type of shooter where you have to compensate for recoil this is for you.,1,want realisitc type shooter compensate recoil
Started playing when I was 7... Still love this amazing classic.,1,started playing still love amazing classic
hi can anyone help im running the game and it keeps saying preparing to start ?????????,-1,hi anyone help im running game keeps saying preparing start
kind game you need to teach your sons dope,1,kind game need teach sons dope
i have ban alot of time i whant a play,-1,ban alot time whant play
i r8 8/8 while i finger my prostate,1,r finger prostate
10 years and still playing,1,years still playing
10/10 wood pley agen,1,wood pley agen
when or where can i play zombie,1,play zombie
want my money back played it for like two secs and now cant start it again  ,-1,want money back played like two secs cant start
"Call of Duty: World at War Review  After the success of Call of Duty Modern Warfare; which brought the whole first person shooter genre into modern day settings, infinity ward was slated to make a sequel. In the meantime, Treyarch was tasked to fill in for a year. How does one go about following up to Modern Warfare, arguably one of the best in the series? They didn’t go modern or push forward in time to the future, but instead went back in time once more to revisit World War Two. At first it would appear to be a huge step back, however it was the opposite. Treyarch made the right decision not to follow the same path as previous WWII entries by having the American campaign set during the invasion of Normandy. I mean how many times can you storm Omaha, seriously?! Instead the American campaign see’s the player fight in the battles of Peleliu and Okinawa on the Japanese front. The character is again a silent private who just takes orders without question, and is led by sergeant Roebuck who is voiced by none other than Jack Bauer himself: Keifer Sutherland. Running off of the same engine as Modern Warfare, the graphics still look crisp and new. If you have a decent rig you can turn off v-sync and run the game at 90 frames-per-second.  The American’s aren’t the only ones you play as, the total badass Russians also have a campaign starting in Stalingrad, and ending in Berlin with the taking of the Reichstag. The campaign jumps from the American to Russian campaign with great frequency to mix up the setting. The Russian campaign culminates in some epic moments which might not have felt the same if it hadn’t started with the battle of Stalingrad, even though at first the battle of Stalingrad may not seem original. Starting in Stalingrad the player experiences the struggle to regain the motherland from the clutches of Germany and then takes the fight to them. The final level of the game gives the player some of the best Call of Duty blockbuster moments, where you are just awash with the waters of victory coursing through you. In other words, you do some very cool things which I will not mention for the sake of avoiding spoilers. Yes again the Russian character is a generic silent private led by a Sergeant Reznov, who is your typical portrayal of a Russian Commander-in-chief.  The gun play and cover system is rock solid as usual, giving the player some nice snappy shooting with the ability to peek out of cover around corners. You can cook grenades and toss enemy grenades back at them. World at War pretty much follows all the common tropes of a cinematic Call of Duty game. The campaign can be played solo or co-op. World at War was really important because it introduced the now iconic solo/co-op game mode: Nazi Zombies. This was probably the biggest advancement to the Call of Duty series at the time. Nazi Zombies provides the player with extra hours of fun on a few different maps. The point of Nazi Zombies is to see how many waves of vile Nazi Zombies you can survive. This is definitely a game mode that you’ll get more out of with some friends. You start off with a pistol and some money which can be used to unlock weapons. The weapons are purchased by going up to the outlines of guns hanging on the walls and pressing the action button to acquire them. You can go back to previously purchased guns to obtain ammo by using the in game money of course. Now there’s the matter of obtaining money. Around the map you will find boarded up windows and doors with slits to shoot through. When a zombie reaches one of these barriers it will begin to remove it board by board and once all the boards are removed will enter the player’s “safe zone”. You can replace the boards by going up to the opening and holding down the action button. Rebuilding barriers nets the player some cash, two hundred dollars a board to be precise. To successfully survive, be sure to constantly rebuild the barriers and remain calm and patient, scoring headshots on the nasty’s. I believe every Treyarch Call of Duty following this one included Nazi Zombies mode, that’s how successful it was. In addition to the stellar campaign and the frightfully fun Nazi Zombies is of course your standard fiesta of multiplayer modes. The game also has an emotional and tonally correct soundtrack, fusing an orchestra and choir with some electronic and metal sounds. Written by Sean Murray, it packs a real punch and lifts the whole single player experience even higher. My personal favourites all come from the Russian campaign.   Ultimately this was an exceptional and important entry in the series. The thing that impressed me the most about Call of Duty: World at War was the fact that they had the conviction to go back to WWII after Call of Duty 4. They went back and they made one the best and most influential entries in the series next to 4. Some may say the original or Call of Duty 4 is the best, but my personal favourite is Call of Duty: Black Ops.  8.5/10",1,call duty world war review success call duty modern warfare brought whole first person shooter genre modern day settings infinity ward slated make sequel meantime treyarch tasked fill year one go following modern warfare arguably one best series didnt go modern push forward time future instead went back time revisit world war two first would appear huge step back however opposite treyarch made right decision follow path previous wwii entries american campaign set invasion normandy mean many times storm omaha seriously instead american campaign sees player fight battles peleliu okinawa japanese front character silent private takes orders without question led sergeant roebuck voiced none jack bauer keifer sutherland running engine modern warfare graphics still look crisp new decent rig turn vsync run game framespersecond americans arent ones play total badass russians also campaign starting stalingrad ending berlin taking reichstag campaign jumps american russian campaign great frequency mix setting russian campaign culminates epic moments might felt hadnt started battle stalingrad even though first battle stalingrad may seem original starting stalingrad player experiences struggle regain motherland clutches germany takes fight final level game gives player best call duty blockbuster moments awash waters victory coursing words cool things mention sake avoiding spoilers yes russian character generic silent private led sergeant reznov typical portrayal russian commanderinchief gun play cover system rock solid usual giving player nice snappy shooting ability peek cover around corners cook grenades toss enemy grenades back world war pretty much follows common tropes cinematic call duty game campaign played solo coop world war really important introduced iconic solocoop game mode nazi zombies probably biggest advancement call duty series time nazi zombies provides player extra hours fun different maps point nazi zombies see many waves vile nazi zombies survive definitely game mode youll get friends start pistol money used unlock weapons weapons purchased going outlines guns hanging walls pressing action button acquire go back previously purchased guns obtain ammo using game money course theres matter obtaining money around map find boarded windows doors slits shoot zombie reaches one barriers begin remove board board boards removed enter players safe zone replace boards going opening holding action button rebuilding barriers nets player cash two hundred dollars board precise successfully survive sure constantly rebuild barriers remain calm patient scoring headshots nastys believe every treyarch call duty following one included nazi zombies mode thats successful addition stellar campaign frightfully fun nazi zombies course standard fiesta multiplayer modes game also emotional tonally correct soundtrack fusing orchestra choir electronic metal sounds written sean murray packs real punch lifts whole single player experience even higher personal favourites come russian campaign ultimately exceptional important entry series thing impressed call duty world war fact conviction go back wwii call duty went back made one best influential entries series next may say original call duty best personal favourite call duty black ops
! recommend th!$ game it's re@ly c{}{}l,1,recommend th game rely cl
"This was one of the first pvp first person shooters i played online back in the days of 56k modems, when a ping of 200 or lower was considered very good. I played this game for about 5 years, i even made some of my own levels for the community. Those were fun times.",1,one first pvp first person shooters played online back days k modems ping lower considered good played game years even made levels community fun times
Weird playing cs after csgo lol makes me remember the good old days,1,weird playing cs csgo lol makes remember good old days
I shot other players and Nazi Zombies. Buy this game.,1,shot players nazi zombies buy game
i got the game and then it just crashed all the time.   dident get the time to get my money back  ,-1,got game crashed time dident get time get money back
"Custom zombies, great campaign and great multiplayer! One of the best cods! :D",1,custom zombies great campaign great multiplayer one best cods
This game is fun. It have got bad graphic but that is ok . I recommend It.,1,game fun got bad graphic ok recommend
Step 1: Buy game Step 2: Install game Step 3: Download custom zombies maps Step 4: Have your friends do steps 1-3 Step 5: Grab your nearest 2 lieter of 'dew' and a family bag of 'ritos' and go at it.,1,step buy game step install game step download custom zombies maps step friends steps step grab nearest lieter dew family bag ritos go
Its not Infinite Warfare,1,infinite warfare
This is a GOOD VIDEO GAME dont get me wrong its good but not greatest graficks. But stil buy it if you are a VALVe FAN!!!!!!,1,good video game dont get wrong good greatest graficks stil buy valve fan
This was such an amazing game!,1,amazing game
I came for the zembeh,1,came zembeh
yes i like this game but it was taken from me so im trying get steam to give it back,1,yes like game taken im trying get steam give back
6/10 Base Game  It is ok. Nothing special  10/10 Mods  The real reason this is still popular.  ,1,base game ok nothing special mods real reason still popular
"Where the legend of the zombies began, immerse yourself and learn the story.... its worth every hour. played so much on the 360",1,legend zombies began immerse learn story worth every hour played much
best game ever would play anyitme,1,best game ever would play anyitme
"Great campaign and multiplayer, but the one thing that makes this game better then any Call of Duty out there is the zombies, you can go to a couple different websites and get incredibly fun or incredibly stupid maps that change the whole game. 8/10",1,great campaign multiplayer one thing makes game better call duty zombies go couple different websites get incredibly fun incredibly stupid maps change whole game
best call of duty ever! better than the BO2 BO1 MW3 and all the others! State of Art Game! Leandro A. Delevatti,1,best call duty ever better bo bo mw others state art game leandro delevatti
"One of the damn best CoD games out there. Great campaign, nice Multiplayer, and it started the hype of Zombies. Get it for custom maps :3",1,one damn best cod games great campaign nice multiplayer started hype zombies get custom maps
this is good. it reminds me of quake but more realistic.,1,good reminds quake realistic
Awesome game and still going on .................,1,awesome game still going
This is a classic game. It still to this day has a huge player base. Yet the ones that still play are true die hard CS fans. Most are very skilled and have been playing the game sense day one. Still one of the best CS I have ever played. Before anyone asks I run this game on windows 8 and it works like a charm. I HIGHLY recommend this game to anyone looking for a classic FPS experience.,1,classic game still day huge player base yet ones still play true die hard cs fans skilled playing game sense day one still one best cs ever played anyone asks run game windows works like charm highly recommend game anyone looking classic fps experience
Counter Stricke 1.6 is a great game.! Recommends all players! Counter Stricke is an action game. If you play for a clan you have a lot to think about stack areas. Enjoy these in it.! GG &amp; HL,1,counter stricke great game recommends players counter stricke action game play clan lot think stack areas enjoy gg amp hl
"This game was amazing but now it feels really clunky and pointless interms of gameplay. There is a safe way of playing this game and that is to spray like crazy. Sense this game is very old headshots are far to easy to land making sprays all the more cheap, you are litterally being rewarded for being a reckless player.  if you want to get a better feel of Counter-Strike just get Counter Strike: Source. Its pretty much CS but fixed with a better physics, online sync, and better hit detection.  This game doesn't hold up with games today.",-1,game amazing feels really clunky pointless interms gameplay safe way playing game spray like crazy sense game old headshots far easy land making sprays cheap litterally rewarded reckless player want get better feel counterstrike get counter strike source pretty much cs fixed better physics online sync better hit detection game doesnt hold games today
Anybody want to play zombies with me??,1,anybody want play zombies
still want to play 24*7 ..,1,still want play
very fun game. the maps that you can get for zombies is really good. it is better than most cod games right now... better graphics does not mean better game!,1,fun game maps get zombies really good better cod games right better graphics mean better game
This game is a classic and will never die in my mind. I have not purchased the new Global Offensive yet because I am still stuck reliving my glory days on this wonderfully made FPS. Happy hunting!,1,game classic never die mind purchased new global offensive yet still stuck reliving glory days wonderfully made fps happy hunting
It's decent.,1,decent
Very old game but still 100% recommend it. Very Intertaining game. good to waste time on.,1,old game still recommend intertaining game good waste time
Best FPS game I've ever played . 'Rise above all',1,best fps game ive ever played rise
Counter-Strike 1.6 what an awsome game! This is so nostalgic! If you are looking for better graphics go for Counter-Strike - Global Offensive.  10/10 (for the nostalgic),1,counterstrike awsome game nostalgic looking better graphics go counterstrike global offensive nostalgic
Love this game. This was the 1 real Call of duty I played while having fun online and its the first cod with Zombies.   Theres alot of mods for great replayability.,1,love game real call duty played fun online first cod zombies theres alot mods great replayability
"Counter-strike 1.6 is one of the best competitive FPS game to this day (even after the release of CSGO) it maintains a good community which is quite well populated (still) bearing in mind this game came out in 1999.  10/10   P.S Alot of veteran players still play this game so you will get smashed, but bear with it.",1,counterstrike one best competitive fps game day even release csgo maintains good community quite well populated still bearing mind game came ps alot veteran players still play game get smashed bear
$40.00 is too damn high!,1,damn high
BACK in the dayy!...,1,back dayy
play for funn,1,play funn
"counter strike 1.6 aka nostalgia strike 1.6  since this is a classic i would probably get ddosed, hacked and many other horrible things done to me if i were to talk badly upon this magical game  ------------- Le Good stuf -good old maps (dust2, vertigo etc.) -the riot shield (im probably the only person who likes the riot shield) -night vision (good for camping in dark spots with an awp while eating doritos you fat russian) -actual sprays (not the BS that you have to pay for in csgo) ------------- Le bad Stuf  -no bots  though this can be easily fixed through Zbots, just google it up and it shouldnt be too hard to get working  in the end i give this a 9/10 really good game, not too shabby graphics, and a fun waste of time if your bored ",1,counter strike aka nostalgia strike since classic would probably get ddosed hacked many horrible things done talk badly upon magical game le good stuf good old maps dust vertigo etc riot shield im probably person likes riot shield night vision good camping dark spots awp eating doritos fat russian actual sprays bs pay csgo le bad stuf bots though easily fixed zbots google shouldnt hard get working end give really good game shabby graphics fun waste time bored
"Counter-Strike - a series of computer games in the genre of team first-person shooter based on the engine GoldSource, originally appeared as a modification of Half-Life games.  You have to compare, so this game I will compare with СS: Source and CS: Global Offensive    Pros:    1. Battle PVP.   The multiplayer game is fully revealed the potential of the idea of the game. The most interesting part of this is. Under the bot can already tune in, but not in the real players. They can deceive, to negotiate, to use cunning tactics to create unusual ambushes.   2. The atmosphere and realism.   In all games, Valve is always a great atmosphere and I was impressed. It is evident that the developers have tried to do everything in this game, as in real life. For example, the sounds. Unfortunately, Valve released a patch in Counter-Strike: Global Offensive with new sounds and they made a ♥♥♥♥♥♥♥.       Minuses:    1. Cheaters.   Well, as without these ♥♥♥♥♥♥♥s? These sons of dogs prevent us from playing. Creators of cheats have always been one step ahead of the creators of the VAC anti-cheat. Valve is trying to improve its anti-cheat and have it turns out.I say that Valve do nothing, not worth it.   2.Graphic arts.   She was good at Counter-Strike as long as did not come out Source. I'm not picky about graphics, but after 30 minutes I start to hurt your eyes. Yes, and in general, this game proved to all that the graphics in games are not the most important thing.   3.Termination of support.   All good things always come to an end, and Counter-Strike is not an exception. The game goes more and more players, server empty.More Valve does not release an update for Counter-Strike and does not support it in e-sports.     Conclusion:     Despite the fact that in this game there are downsides, even if they have, but still this game is legendary.  If you ask me, as you Counter-Strike, the fond memories flooding back me, maybe I can cry .Game, which was able to give me a lot of positive emotions..  ",1,counterstrike series computer games genre team firstperson shooter based engine goldsource originally appeared modification halflife games compare game compare source cs global offensive pros battle pvp multiplayer game fully revealed potential idea game interesting part bot already tune real players deceive negotiate use cunning tactics create unusual ambushes atmosphere realism games valve always great atmosphere impressed evident developers tried everything game real life example sounds unfortunately valve released patch counterstrike global offensive new sounds made minuses cheaters well without sons dogs prevent us playing creators cheats always one step ahead creators vac anticheat valve trying improve anticheat turns outi say valve nothing worth graphic arts good counterstrike long come source im picky graphics minutes start hurt eyes yes general game proved graphics games important thing termination support good things always come end counterstrike exception game goes players server emptymore valve release update counterstrike support esports conclusion despite fact game downsides even still game legendary ask counterstrike fond memories flooding back maybe cry game able give lot positive emotions
"steam, wtf... cd update screw my fps ... really? why? al least an answer...",1,steam wtf cd update screw fps really al least answer
"I know this is a good game, but I think it needs better optimization for windows 10",1,know good game think needs better optimization windows
good game I like the custom zombies,1,good game like custom zombies
3 words: Zombie Custom Maps 10/10 would get scared from a crawler again,1,words zombie custom maps would get scared crawler
"It is sad that this game was overlooked by the fans that said 'No dedicated servers, I wont play MW2' but then went and played MW2 anyways. The multiplayer has the same feel as COD4 and the singleplayer storyline leads into the events of BlackOps and (hopefully) BlackOps 2.  Pick it up if you haven't. There is still a decent online community.",1,sad game overlooked fans said dedicated servers wont play mw went played mw anyways multiplayer feel cod singleplayer storyline leads events blackops hopefully blackops pick havent still decent online community
This is the best game ever made. EVER.  ,1,best game ever made ever
good graphics ,1,good graphics
"Campaign has variety and is fun to play. Zombies mode is addicting and fun as well. Only flaw of the game is that you have to download lots of stuff before playing a multi-player game. In conclusion, pretty well made game with decent gameplay. I would rate this game a 9/10. Good work, Treyarch!",1,campaign variety fun play zombies mode addicting fun well flaw game download lots stuff playing multiplayer game conclusion pretty well made game decent gameplay would rate game good work treyarch
"not as many hackers online as i figured. find one server you like and get regular status or whatever that server does. (my reccomendation for a multiplayer server that does a good job keeping hackers banned, PDE servers. they also do high xp on their servers.  also modded zombies.",1,many hackers online figured find one server like get regular status whatever server reccomendation multiplayer server good job keeping hackers banned pde servers also high xp servers also modded zombies
